unitprice,name,age,WGS84lat,WGS84lon,lift
99804,阜成门外北四巷,1994,39.92311026,116.3460974,FALSE
96107.66667,阜成门外北街,1979,39.92311026,116.3460974,FALSE
66330,水碓子西里,1981,39.92333205,116.4615724,TRUE
64129,道家园,1998,39.92342113,116.480538,TRUE
86120,吉祥里,1993,39.92344463,116.43586,FALSE
42916,住欣家园,2010,39.9235201,116.6029671,TRUE
86313,公园五号,2005,39.92357957,116.4708888,TRUE
105143.8571,南露园,1992,39.92360398,116.3363051,FALSE
61267.42857,晨光家园,1999,39.92368149,116.5011155,TRUE
62277.07692,八里庄北里小区,1989,39.92372224,116.494778,TRUE
80183.66667,八里庄北里,1996,39.92385271,116.4944536,TRUE
107922,朝阳门内大街75号院,1990,39.92388508,116.4244002,FALSE
54222.07692,雅成一里,2001,39.92402559,116.5157936,TRUE
88150.25,甘家口小区,1995,39.92404443,116.3232825,TRUE
131710.6667,南弓匠营胡同,2003,39.92408889,116.4219249,FALSE
140100.6667,大拐棒胡同,1976,39.92415198,116.3696698,FALSE
74075,永定路1号院,1991,39.92417216,116.2583951,FALSE
63012,青年路小区,1989,39.9241735,116.5170624,FALSE
108202.75,金隆基大厦,2000,39.92421954,116.4066484,FALSE
116212.6667,东皇城根北街40号院,1990,39.9243049,116.4005952,FALSE
117984,沙滩后街55号院,1986,39.92432233,116.394413,FALSE
41589.75,金隅丽景园,2010,39.92444738,116.6065806,TRUE
122943,朝内大街203号院,1985,39.92445821,116.4166471,FALSE
109734.4,北营房西里,1978,39.9244682,116.3423553,FALSE
115477.6667,东四二条,1986,39.92449902,116.4129841,FALSE
66875,甜水园东里,1983,39.92457766,116.4767344,FALSE
112898,外交学院,1980,39.92466375,116.3395696,FALSE
75952.66667,北京印象,2003,39.92476003,116.2714221,TRUE
138064,朝内大街201号院,1999,39.92482861,116.4171126,FALSE
141130,华裕园小区,2000,39.92485118,116.3749529,FALSE
78685.5,定慧北里,1998,39.92485965,116.2758944,FALSE
80111,黄瓜园,1957,39.92490507,116.3302008,FALSE
107537,百万庄南街,1981,39.92495059,116.331212,FALSE
73668,永景园,2000,39.92495534,116.2573631,FALSE
99831,北营房东里,1992,39.92498387,116.3450269,TRUE
106536.8,北露园,1993,39.92504708,116.3348764,FALSE
67424,工商大学东校区,2001,39.9251087,116.3089559,FALSE
115289.875,仓南胡同14号院,1993,39.92512306,116.423118,FALSE
82153.14286,润枫水尚,2008,39.92533866,116.5107199,TRUE
54601.75,万象新天四区,2005,39.92536869,116.5854026,FALSE
143432,西四北大街160号,1987,39.92539311,116.3674928,TRUE
95566,西三环北路86号院,1998,39.92542048,116.3047437,TRUE
97223,北礼士路70号院,1977,39.9254983,116.3488459,FALSE
39567.57143,首开畅心园,2010,39.92553411,116.603477,TRUE
122912,仓南胡同12号院,1990,39.9255664,116.42376,FALSE
77948,恩济庄缘,1998,39.92561184,116.2810296,FALSE
108122,扣钟北里,1991,39.92569199,116.3347148,FALSE
77975,恩济庄96号院,1998,39.92570119,116.2796425,FALSE
87616.5,中纺宿舍,1992,39.92572312,116.44756,FALSE
101285.8,后白堆子,1989,39.92577083,116.3144722,FALSE
65593,团结湖路,1981,39.92578281,116.4609012,FALSE
101672,阜成门北大街,1989,39.92578484,116.3501223,TRUE
57047,自由度,2003,39.92579022,116.2661284,TRUE
105832.1429,北礼士路,1992,39.9259195,116.3472581,TRUE
84817,阜光里小区,1997,39.92592726,116.315919,FALSE
82702,蓝筹名座,2003,39.92595677,116.4316306,TRUE
138387.9412,豆瓣胡同,2003,39.92596444,116.4257605,TRUE
128793,西四北大街156号,1987,39.92598798,116.3676006,TRUE
68079,马道口,1987,39.9260205,116.4693484,FALSE
128167.6667,仓南胡同,2003,39.92603123,116.4236472,FALSE
107477,阜成路北三街5号院,1994,39.92608331,116.3102898,FALSE
85259,增光路36号院,1999,39.92613283,116.3174088,FALSE
91855.5,高第小区,2005,39.92613589,116.3125482,TRUE
93585,乐府江南,2005,39.92628258,116.2563354,TRUE
58752,团圆居,1998,39.92636609,116.468826,TRUE
120594,西四北三条,1978,39.92637845,116.3661815,FALSE
84544,工体西里,1992,39.9264145,116.4370904,TRUE
93781,西三环北路76号院,1991,39.92643869,116.3048338,TRUE
139912,大红罗厂3号院,2000,39.92649439,116.3701761,FALSE
100512,增光路40号院,1983,39.92650346,116.3164608,FALSE
51238,环卫家园,2000,39.92656028,116.490638,TRUE
54478.25,绿谷雅园,2004,39.92659732,116.2120728,FALSE
108921,五一教工楼,1976,39.92659963,116.163287,FALSE
104562.6667,西三环北路82号院,1982,39.92660023,116.3074211,FALSE
79968,亮丽园,2004,39.92668645,116.2757991,TRUE
80000,朝阳门北大街,1987,39.92669762,116.427824,TRUE
92314.8,吉庆里小区,2000,39.9267211,116.4330983,FALSE
77139.08333,兰德华庭,2005,39.9267732,116.2445298,TRUE
123728,小取灯胡同8号院,1992,39.92689383,116.4016428,FALSE
88144,彩电宿舍,1980,39.9270241,116.3206791,FALSE
66898.5,永达逸家,2004,39.92703388,116.2483643,TRUE
73228.66667,工体东路,1974,39.92703687,116.4441101,FALSE
94209.33333,雅世合金公寓,2011,39.92706161,116.259332,TRUE
79997,康堡花园,2003,39.92708179,116.4451656,TRUE
68410.33333,汇成家园,2007,39.92708458,116.5125468,TRUE
125103,朝阳门北小街,2003,39.9270962,116.4199618,FALSE
104927,融城,2005,39.92714956,116.3453122,TRUE
53192,万象新天天际高尔夫,2009,39.92721248,116.5913852,TRUE
61554,万象新天罗兰大道,2010,39.92721248,116.5913852,TRUE
74936.25,定慧福里,2010,39.92722376,116.2718236,TRUE
107188,百万庄卯区,1955,39.92726936,116.3302375,FALSE
69235,炫特嘉园一期,2004,39.92737069,116.5008549,TRUE
68360.83333,炫特嘉园三期,2005,39.92737069,116.5008549,TRUE
66927.75,炫特嘉园二期,2004,39.92737069,116.5008549,TRUE
73587.875,丹青府,2007,39.92738802,116.2360473,TRUE
67974,团结湖东里,1990,39.92773614,116.462701,FALSE
90655,北洼路46号院,1982,39.92778314,116.295723,FALSE
102963,中海馥园,2003,39.92779256,116.3147306,TRUE
68324,北礼士路62号院,1995,39.92780651,116.3474636,TRUE
71965,亮甲店甲1号院,1997,39.92782797,116.2765591,FALSE
92670.33333,星河湾,2006,39.92785095,116.517463,TRUE
65836,六里屯西里,1983,39.92785128,116.4659491,FALSE
115767.5,西派国际公寓,2009,39.92787038,116.3526362,TRUE
54667,田村路甲56号院,1982,39.92791261,116.2487692,FALSE
133439.8571,南门仓胡同,2003,39.92796246,116.4245484,FALSE
147314,爱民里小区,1990,39.92804623,116.3747433,FALSE
93189,景王坟,1989,39.92813672,116.3206609,FALSE
47560.16667,保利嘉园三号院,2010,39.92814215,116.600033,TRUE
138930,玉廊园,1999,39.92816293,116.357787,FALSE
53081,田村33号院,1999,39.92818271,116.2574371,FALSE
68808,田村37号院,1990,39.92820319,116.2571872,FALSE
62143.33333,田村40号院,1982,39.92820319,116.2571872,FALSE
68652,田村41号院,1987,39.92820319,116.2571872,FALSE
59073.33333,十里堡北区,1993,39.92820631,116.4972125,FALSE
66069.66667,万象新天二区,2004,39.92824019,116.5918002,TRUE
51466.5,北辰福第一号院,2008,39.92824461,116.595294,TRUE
51417,北辰福第二号院,2008,39.92824461,116.595294,FALSE
70924.6,工体3号,2005,39.92825236,116.4371171,TRUE
65503,甜水园北里,1995,39.92826966,116.4754316,TRUE
76244.5,聚龙花园,1996,39.92827099,116.4358252,TRUE
117303.8,美术馆后街,1988,39.92833401,116.4026959,FALSE
125851.25,富国里小区,1996,39.92839123,116.3592769,FALSE
65961.5,碧水园,2000,39.92839599,116.4717113,TRUE
75747,逸升轩,2002,39.92849305,116.306431,TRUE
137450,什锦花园胡同,1985,39.92852564,116.4082093,FALSE
87616,车公庄西路38号院,1985,39.92858989,116.306465,TRUE
81315.5,瑞新里小区,2007,39.92861451,116.2741428,TRUE
148492,中毛家湾,1987,39.92862285,116.3685107,FALSE
66851,白家庄东里,1992,39.92862303,116.4589744,FALSE
137506,什锦花园胡同21号院,1985,39.92863612,116.4085193,FALSE
101919.25,百万庄中里,1994,39.92873371,116.3309149,FALSE
71455.75,安装宿舍,1989,39.92875417,116.2706821,TRUE
49184.25,保利嘉园一号院,2010,39.9288068,116.603494,TRUE
62339,美惠大厦,1998,39.9288715,116.4311364,TRUE
57687.6,万象新天一区,2005,39.92891387,116.5868421,TRUE
65324,西山洋房,2008,39.92895999,116.2213825,TRUE
67280,田村39号院,1996,39.9290402,116.2561,FALSE
66389,团结湖北四条,1985,39.92906233,116.463688,TRUE
79682,万科东第,2007,39.92912194,116.4704511,TRUE
65978.33333,苹果派,2007,39.92922858,116.5723472,TRUE
120159,东门仓胡同甲3号院,1988,39.92929115,116.4249387,FALSE
83258,东营房八条,1994,39.92931288,116.4337784,FALSE
79968.42857,华业玫瑰郡,2008,39.92933111,116.4950946,TRUE
89089,白家庄北里,1989,39.92944279,116.4548514,FALSE
100001,三塔社区,1978,39.92950717,116.338494,FALSE
64914,王家园胡同,2000,39.92953534,116.4325125,FALSE
94050,东板桥东巷,1985,39.92969068,116.3960763,FALSE
67427,团结湖北头条,1979,39.92970561,116.4578708,FALSE
71841,景宜里,2004,39.9297874,116.2448585,TRUE
76414.35714,华纺易城,2005,39.92982089,116.5064393,TRUE
74394,恩济里小区,1995,39.92985224,116.2810886,TRUE
105418,车公庄西路14号院,1990,39.92990553,116.3186998,FALSE
127424,官园胡同,1985,39.92992892,116.3544634,FALSE
89701,车公庄西路16号院,1980,39.93003463,116.3177103,FALSE
51957,优点社区,2006,39.93010463,116.5827304,TRUE
91971,王家园胡同35号院,1985,39.93017637,116.4310848,FALSE
104391.25,建设部大院,1990,39.93020231,116.3213854,FALSE
109650,东四七条,1985,39.93027203,116.416467,FALSE
63181.25,物华大厦,1999,39.93042669,116.3467519,TRUE
88084.66667,新中西街,1990,39.93043524,116.4324723,FALSE
56653.25,日月东华,1999,39.93049883,116.4986024,TRUE
99941.5,海赋国际,2006,39.93053226,116.3142336,TRUE
114786.5,棕榈泉国际公寓,2003,39.93053536,116.4754204,TRUE
84875,花园村小区,1980,39.93058172,116.3135079,FALSE
76680.75,丽水嘉园,2000,39.93063841,116.4779167,TRUE
121392,汪芝麻胡同,1988,39.93081537,116.4078586,FALSE
66868.5,熙湖,2008,39.93083129,116.2344829,TRUE
75000,恩济庄46号院,1995,39.93086936,116.2771908,TRUE
97067,公园大道,2006,39.93100121,116.4803683,TRUE
57014,石佛营东里128号院,2000,39.93114568,116.5007645,TRUE
101996.2,瑞士公寓,2007,39.93117316,116.4308325,TRUE
140431,锦官苑,2007,39.93146319,116.3460107,TRUE
64493.66667,团结湖北三条,1982,39.93146541,116.4625669,FALSE
97389.57143,东四十条甲34号院,1990,39.93151239,116.4201126,TRUE
82219,五栋大楼,2004,39.93160966,116.3425103,TRUE
107247,东皇城根南街,1987,39.93162159,116.3998851,FALSE
108497.3333,东四北大街,1989,39.9316371,116.410911,FALSE
100841,富通大厦,2000,39.93168774,116.3480336,FALSE
75485.5,西木小区,1991,39.93169112,116.2657184,FALSE
84678,七贤村,1994,39.9316994,116.2996474,TRUE
91311,颐安嘉园,2000,39.93190588,116.293269,TRUE
93980,车公庄西路45号院,1979,39.9319736,116.3056107,FALSE
78833.33333,碧森里,2004,39.93201184,116.2443743,TRUE
